date,Label,Manual_Label,수정여부,Headline_and_Subtitle,Headline_KO
2016-02-04,2,2,,"Dollar Plunges, Gold And Oil Soar, Stocks Utterly Confused - Bezek's Daily Briefing","달러 급락, 금과 석유 급등, 주식은 완전히 혼란스러워 - Bezek의 일일 브리핑"
2016-02-25,2,2,,"ACI Worldwide misses by $0.07, beats on revenue",ACI Worldwide는 0.07달러 차이로 수익을 앞지릅니다.
2016-09-15,2,2,,Bulls Take Control As Indexes End With Big Gains; Oracle Falls Late,지수가 큰 이익으로 끝나자 황소가 주도권을 잡습니다. 오라클은 늦었다
2019-01-18,2,2,,"Silver keeps sliding as haven demand declines, supplies are plentiful",피난처 수요가 감소하고 공급이 풍부함에 따라 은은 계속 하락하고 있습니다.
2018-02-15,2,2,,"Acorda Therapeutics misses by $0.44, beats on revenue",Acorda Therapeutics는 0.44달러 차이로 매출이 앞섰습니다.
2017-12-07,2,2,,American Eagle (AEO) Surges Despite Q3 Earnings & Sales Miss,3분기 실적 및 매출 부진에도 불구하고 아메리칸 이글(AEO) 급등
2016-05-16,2,2,,Alcobra (ADHD) Gains With Losses on Horizon,Alcobra (ADHD)는 지평선에서 손실을 입어 이익을 얻습니다.
2019-01-25,2,2,,Update: ETF Focus Ultra Low Cost Core Portfolio (Year-End Trades And Rebalancing),업데이트: ETF Focus 초저비용 핵심 포트폴리오(연말 거래 및 재조정)
2019-11-12,2,2,,"ADT EPS misses by $0.23, beats on revenue",ADT EPS는 0.23달러 하락하고 수익을 앞지릅니다.
2016-08-04,2,2,,"AAC Holdings misses by $0.05, beats on revenue",AAC Holdings가 0.05달러 손실을 입어 수익이 앞섰습니다.
2018-10-14,2,2,,IBM: Avoid This Poor-Total-Return And Low-Growth Company,IBM: 총수익률이 낮고 성장도 낮은 회사를 피하세요
2016-08-12,2,2,,"ADMA Biologics misses by $0.11, beats on revenue",ADMA Biologics는 0.11달러 차이로 수익을 앞지릅니다.
2018-01-29,2,2,,"Alliance Holdings misses by $0.05, beats on revenue",Alliance Holdings가 0.05달러 손실을 입어 수익이 앞섰습니다.
2018-08-07,2,2,,"AECOM Technology misses by $0.01, beats on revenue",AECOM Technology는 0.01달러 차이로 수익을 앞지릅니다.
2018-05-04,2,2,,"Arbor Realty Trust beats by $0.01, misses on net interest income",Arbor Realty Trust는 $0.01 상회하고 순이자 수입이 감소했습니다.
2019-04-25,2,2,,"UPS' Q1 Earnings and Revenues Miss Estimates, Stock Down","UPS의 1분기 수익 및 수익 예상치 미달, 재고 감소"
2016-07-28,2,2,,"InsiderInsights.com Daily Round Up 7/27/16: Blackrock Debt Strategies Fund, Bank Of Commerce, Nuveen Global Equity Income Fund","InsiderInsights.com 일일 요약: 2016년 7월 27일: Blackrock Debt Strategies Fund, Bank Of Commerce, Nuveen Global Equity Income Fund"
2017-11-03,2,2,,"AIG Misses on Q3 Earnings Due to Weather, to Puff Up Reserves",AIG는 날씨로 인해 3분기 수익을 놓쳐 보유고를 늘렸습니다.
2016-11-02,2,2,,Vanguard blows throw full-year inflow record,Vanguard가 타격을 입어 연간 유입 기록을 세웠습니다.
2020-06-03,2,2,,Zoom Stock Rises Then Falls After Blockbuster Earnings,Zoom 주식은 블록버스터 수익 이후 상승했다가 하락합니다.
2010-03-08,2,2,,"U.S. Steel: Analysts' Upgrades, Downgrades","미국 철강: 분석가들의 업그레이드, 다운그레이드"
2015-07-30,2,2,,"ACI Worldwide misses by $0.02, beats on revenue",ACI Worldwide는 0.02달러 차이로 수익이 앞섰습니다.
2015-01-03,2,2,,Bet On The House With These Low-Risk Asset Managers,저위험 자산 관리자와 함께 집에 베팅하세요
2015-08-12,2,2,,Barrick Was Right To Cut Its Dividend,Barrick은 배당금을 삭감한 것이 옳았습니다
2018-08-02,2,2,,"ACI Worldwide misses by $0.03, beats on revenue",ACI Worldwide는 0.03달러 차이로 수익이 앞섰습니다.
2010-07-15,2,2,,"Mechel Swings to Profit, Sees Fall Turnaround","Mechel은 흑자 전환, 가을 턴어라운드 확인"
2019-10-17,2,2,,Lower For Longer: Rising Vulnerabilities May Put Growth At Risk,더 낮을수록 더 길어질 수 있음: 취약점 증가로 인해 성장이 위험해질 수 있음
2016-11-29,2,2,,Stock ETFs Broadly Higher But Oil And Metal Stocks Crumble On Commodity Losses,주식 ETF는 전반적으로 높지만 석유 및 금속 주식은 원자재 손실로 붕괴됩니다.
2014-07-21,2,2,,"Genuine Parts Motors Past Forecast, Sales Growth Slow","순정부품모터 과거예측, 매출성장 둔화"
2018-03-27,2,2,,Advanced Emissions Solutions to Present at Sidoti Spring —…–8 Emerging Growth Convention,Sidoti Spring에서 발표할 고급 배출 솔루션 —…–8 신흥 성장 컨벤션
2015-11-25,2,2,,Insurance Stocks - Did We Miss The Boat? Or Is The Recent Run-Up An Overreaction To Expected Rate Increases?,보험주 - 우리가 배를 놓쳤나요? 아니면 최근 상승세가 예상 금리 인상에 대한 과잉 반응입니까?
2020-04-30,2,2,,"KBR's Q1 Earnings & Revenues Beat Estimates, Guidance Cut",KBR의 1분기 수익 및 수익이 예상치를 상회하고 가이던스 삭감
2019-05-01,2,2,,"ACADIA Pharma misses by $0.07, beats on revenue",ACADIA Pharma는 $0.07 차이로 매출이 앞섰습니다.
2018-09-07,2,2,,"AK Steel gets two-notch upgrade, Reliance Steel double downgrade at BAML","AK Steel은 BAML에서 2단계 업그레이드, Reliance Steel은 2단계 다운그레이드됨"
2017-09-14,2,2,,Don't Miss the Rally: 4 Retail Stocks Near Fresh Highs,랠리를 놓치지 마세요: 최고점에 근접한 4개 소매주
2019-08-01,2,2,,"Ashford EPS misses by $0.29, beats on revenue",Ashford EPS는 0.29달러 하락하고 수익을 앞지릅니다.
2017-05-31,2,2,,Stocks Reverse Lower As Oil Slides; Chipmaker Rockets On EPS Beat,유가 하락으로 주식 하락 반전; EPS 비트의 칩메이커 로켓
2015-12-09,2,2,,Something Did Blow Up In Junk,뭔가 쓰레기가 터졌어
2018-06-22,2,2,,The Chemist's 'High-High-Low' CEF Report - May 2018,The Chemist의 '고-고-저' CEF 보고서 - 2018년 5월
2015-04-26,2,2,,"Weekly 3-Year Low Highlights: ADTN, ASCMA, ASEI, BBOX","주간 3년 최저 하이라이트: ADTN, ASCMA, ASEI, BBOX"
2018-05-25,2,2,,The Chemist's 'High-High-Low' CEF Report - April 2018,The Chemist의 '고-고-저' CEF 보고서 - 2018년 4월
2020-04-14,2,2,,5 High-Yielding Stocks Trading at Low Price-Earnings Ratios,낮은 주가수익률로 거래되는 고수익 주식 5개
2019-08-28,2,2,,Autodesk Inc. Plummets Despite Earnings Beat,"Autodesk Inc., 수익 감소에도 불구하고 급락"
2012-02-07,2,2,,"Agco EPS beats, sales miss","Agco EPS는 상회, 매출은 부진"
2013-02-08,2,2,,Stocks Up As Trade Falls; Best Close For Nasdaq Since 2000,무역 하락으로 재고 증가; 2000년 이후 나스닥의 최고 마감
2017-02-06,2,2,,Advanced Emissions Solutions up 6% on buy rating,Advanced Emissions Solutions 구매 등급 6% 상승
2018-03-01,2,2,,"W.R. Berkley (WRB) Rides on Premium Growth, Suffers Cat Loss",W.R. Berkley(WRB)는 프리미엄 성장을 타고 고양이 손실을 입습니다.
2013-02-04,2,2,,10 Most Profitable Banks Trading Below Book Value,장부가치 이하로 거래되는 가장 수익성이 높은 10개 은행
2018-05-04,2,2,,"Flossbach Von Storch Ag Buys Worldpay Inc, Philip Morris International Inc, UBS Group AG, Sells ...","Flossbach Von Storch Ag, Worldpay Inc, Philip Morris International Inc, UBS Group AG 매입..."
2018-05-14,2,2,,"JF's Core Biotech Buys #15: Removal Of A Key Overhang, Buying Weakness In I-O, Updates And Adding To 2 Positions","JF의 핵심 생명공학, #15 매입: 주요 오버행 제거, I-O의 약점 매입, 업데이트 및 2개 포지션 추가"
2019-06-13,2,2,,Cattle And Hog Prices Move Lower - AFS Continues To Threaten Pork Supplies,소와 돼지 가격 하락 - AFS는 계속해서 돼지고기 공급을 위협하고 있습니다
2012-05-14,2,2,,"Downgrades Roundup: Marathon Oil, Dish","다운그레이드 요약: 마라톤 오일, 접시"
2016-07-27,2,2,,"Apple Chip Supplier NXP Earnings Fall, But Top Views",Apple 칩 공급업체 NXP 수익은 감소했지만 최고의 전망
2019-05-10,2,2,,"Agenus (AGEN) Q1 Earnings Beat Estimates, Revenues Miss",Agenus (AGEN) 1분기 실적이 예상치를 상회하고 수익이 감소했습니다.
2015-09-30,2,2,,Baidu Downgraded; Valeant Soars On Analyst Move,바이두 다운그레이드; Valeant는 분석가의 움직임에 급등합니다
2015-03-09,2,2,,Gold Is On Life Support: 5 Reasons Gold Is Going Lower,금은 생명 유지에 있습니다: 금이 하락하는 5가지 이유
2010-04-06,2,2,,"Clean Energy: Analysts' Upgrades, Downgrades","청정 에너지: 분석가의 업그레이드, 다운그레이드"
2017-01-10,2,2,,Industrial metals stocks surge after China cuts capacity,중국의 생산능력 감축으로 산업용 금속주 급등
2012-04-04,2,2,,"Up/Downgrades ( AGO, NRG, CIEN, JAG, NSC, TLAB, PII, NVO, THI, GPS )","업/다운그레이드(AGO, NRG, CIEN, JAG, NSC, TLAB, PII, NVO, THI, GPS)"
2012-12-04,2,2,,Aspen Insurance Lower With High Volume,아스펜 보험은 높은 거래량으로 하락
2018-01-30,2,2,,AK Steel moves higher following smaller than expected Q4 loss,AK Steel은 예상보다 작은 4분기 손실로 인해 상승했습니다.
2015-01-30,2,2,,"Many Leading Stocks Stumble But Biogen, Harman Soar","많은 주요 주식이 비틀 거리지만 바이오젠, 하만 급등"
2018-11-07,2,2,,"ADT misses by $0.28, beats on revenue",ADT는 0.28달러 차이로 수익을 앞지릅니다.
2017-07-31,2,2,,"Roper (ROP) Q2 Earnings Surpass Estimates, Revenues Miss",Roper (ROP) 2분기 수익이 예상치를 초과하고 수익이 감소했습니다.
2019-04-16,2,2,,"Argan misses by $0.02, beats on revenue",Argan은 0.02달러 차이로 수익을 앞지릅니다.
2015-09-23,2,2,,New Liquidity Risk Management Reforms Devised by SEC,SEC가 고안한 새로운 유동성 위험 관리 개혁
2020-05-18,2,2,,Yuan Slumps as US-Chinese Tensions Rise,미-중 긴장 고조로 위안화 약세
2019-07-25,2,2,,"AllianceBernstein EPS misses by $0.03, beats on revenue",AllianceBernstein EPS가 0.03달러 하락하고 수익이 앞섰습니다.
2019-09-19,2,2,,Fed Cuts Rate Again by 25 Basis Points: 4 Utilities to Buy,"연준, 금리를 다시 25베이시스 포인트 인하: 구매해야 할 유틸리티 4가지"
2017-08-10,2,2,,"Retail Earnings Roundup: Macy's, Kohl's, Dillard's Plummet","소매 수익 정리: Macy's, Kohl's, Dillard's Plummet"
2015-09-14,2,2,,Acadia Health upsizes debt offering to $275M,"Acadia Health, 부채 제공 규모를 2억 7,500만 달러로 늘림"
2017-01-18,2,2,,Argo Group (AGII) Comes Up with Cat Loss Estimates for Q4,"Argo Group(AGII), 4분기 고양이 손실 추정치 발표"
2016-07-07,2,2,,Affiliated Managers Group At Historically Low Valuation,역사적으로 낮은 가치를 지닌 계열 관리자 그룹
2018-04-02,2,2,,"Money Flows, Market Structure Project Major Turnings Points In SPX, NDX, 10Y Yield, Gold, U.S. Dollar, High Yield, And Bitcoin","자금 흐름, 시장 구조 프로젝트 SPX, NDX, 10년 수익률, 금, 미국 달러, 고수익 및 비트코인의 주요 전환점"
2019-05-21,2,2,,"Adecoagro misses by $0.08, beats on revenue",Adecoagro는 $0.08 차이로 수익을 앞지릅니다.
2015-10-02,2,2,,SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders With Losses on Their Investment in ...,주주 경고: Pomerantz 법률 회사는 주주들에게 투자 손실을 상기시킵니다.
2018-11-28,2,2,,Global Debt Increase 2018 Vs. Gold Investment: Must See Charts,2018년 글로벌 부채 증가 대비 금 투자: 차트를 꼭 봐야 합니다
2019-03-21,2,2,,Transamerica launches EM managed risk ETF,"Transamerica, EM 관리 위험 ETF 출시"
2017-11-20,2,2,,"Agilent fiscal Q4 top line up 7%; earnings up 41%; cash flow ops up 23%; soft Q1 guidance sinks shares, down 5% after hours","애질런트 회계연도 4분기 상위 라인업 7% 증가; 수익 41% 증가; 현금 흐름은 23% 증가했습니다. 1분기 소프트 가이던스로 주가 하락, 영업시간 이후 5% 하락"
2016-08-16,2,2,,"Advance Auto Parts misses by $0.23, beats on revenue",Advance Auto Parts가 0.23달러 차이로 수익을 앞지릅니다.
2019-09-25,2,2,,The Chemist's 'High-High-Low' Closed-End Fund Report: August 2019,The Chemist의 '하이-하이-로우' 폐쇄형 펀드 보고서: 2019년 8월
2019-11-02,2,2,,The Chemist's 'High-High-Low' Closed-End Fund Report: September 2019,The Chemist의 '하이-하이-로우' 폐쇄형 펀드 보고서: 2019년 9월
2015-07-22,2,2,,"Astoria Financial beats by $0.02, misses on net interest income",Astoria Financial이 0.02달러 상회하고 순이자 수입이 감소했습니다.
2018-10-26,2,2,,"Lear (LEA) Beats Q3 Earnings Estimates, Lowers 2018 Guidance",Lear(LEA)가 3분기 수익 추정치를 상회하고 2018년 지침을 낮췄습니다.
2014-02-16,2,2,,"Weekly 3-Year Low Highlight: TEU, KIPO, GNI, PTNT, AHPI","주간 3년 최저 하이라이트: TEU, KIPO, GNI, PTNT, AHPI"
2018-11-06,2,2,,"Assurant misses by $0.04, beats on revenue",Assurant는 0.04달러 차이로 수익을 앞지릅니다.
2018-01-08,2,2,,Karen Schenone Positions For 2018: Not Enough Investors Are Thinking About Bonds As A Hedge To Equity Market Risk,Karen Schenone의 2018년 입장: 주식 시장 위험에 대한 헤지 수단으로 채권을 생각하는 투자자가 충분하지 않습니다.
2019-07-19,2,2,,"Even At All-Time Highs, The Economy Is Still Slowing - Here's Why It Matters",사상 최고치에도 불구하고 경제는 여전히 둔화되고 있습니다. 이것이 중요한 이유는 다음과 같습니다.
2015-02-27,2,2,,"Notable tech gainers/decliners: VHC, MXWL, WDAY, NOW, IPGP, SIMO","주목할만한 기술 상승/하락: VHC, MXWL, WDAY, NOW, IPGP, SIMO"
2019-08-09,2,2,,Agilent Technologies Hitting Lower Rail Of Upwardly Sloped Trend Channel Ahead Of Earnings,"애질런트 테크놀로지스, 실적에 앞서 상승 추세 채널의 낮은 레일 도달"
2019-02-28,2,2,,"AAON misses by $0.05, beats on revenue",AAON은 0.05달러 차이로 수익을 앞지릅니다.
2016-05-14,2,2,,Retail heavyweights on tap for earnings amid disruptive backdrop,파괴적인 상황 속에서도 수익을 노리는 소매업계 거물급 기업들
2016-12-20,2,2,,"Bernard Horn Gains — Holdings, Cuts ' Others","Bernard Horn 이익 — 보유, 삭감 '기타"
2019-10-24,2,2,,"Agilysys EPS misses by $0.03, beats on revenue",Agilysys EPS는 0.03달러 하락하고 수익을 앞지릅니다.
2018-09-10,2,2,,"Weekly Closed-End Fund Roundup: Cuts To First Trust And John Hancock CEFs, GCV Rights Offering","주간 폐쇄형 펀드 모집: First Trust 및 John Hancock CEF, GCV 권리 제공으로 삭감"
2019-03-21,2,2,,High Yield Energy Debt: The Writing Is On The Wall/Oil,고수익 에너지 부채: 벽에 쓰여진 글/석유
2019-02-20,2,2,,"Aceto misses by $0.23, beats on revenue",Aceto는 $0.23 차이로 수익을 앞지릅니다.
2018-07-03,2,2,,1H Asset Flow Roundup: What's Hot & What's Not,상반기 자산 흐름 요약: 인기 있는 것과 그렇지 않은 것
2017-12-28,2,2,,"Defense Stock Roundup: LMT, BA, GD Win Deals, AIR Misses on Q2 Earnings","국방 주식 정리: LMT, BA, GD 승리 거래, AIR가 2분기 실적에 실패"
2012-03-05,2,2,,"Up/Downgrades ( JBL, PRGO, SON, GEF, LMT, AIXG, WY, ATW, BBW, VNO )","업/다운그레이드(JBL, PRGO, SON, GEF, LMT, AIXG, WY, ATW, BBW, VNO)"
2019-08-06,2,2,,Fallen Angel High Yield Bonds In The Late Cycle,타락한 천사의 후기 사이클 고수익 채권
2019-03-26,2,2,,"Report: Exploring Fundamental Drivers Behind ABB, Sotheby's, Apollo Global Management, Verisk ...","보고서: ABB, Sotheby's, Apollo Global Management, Verrisk의 기본 동인 탐색"
2017-01-09,2,2,,"Latest SGE Withdrawals Lowest Since 2012, But What's The Significance For Gold Stock Investment?",최근 SGE 인출은 2012년 이후 최저 수준이지만 금 주식 투자에 어떤 의미가 있을까요?
2017-02-09,2,2,,Wholesales Follow The Trend: Growth Acceleration,도매업은 추세를 따릅니다: 성장 가속화
2015-10-19,2,2,,"Premarket Biotech Digest: Gilead's Upcoming Earnings, Setback For AstraZeneca, Zafgen Tumbles 50%","프리마켓 생명공학 다이제스트: Gilead의 향후 수익, AstraZeneca의 후퇴, Zafgen의 하락 50%"
2019-04-25,2,2,,The Chemist's 'High-High-Low' Closed-End Fund Report: March 2019,The Chemist의 '하이-하이-로우' 폐쇄형 펀드 보고서: 2019년 3월
2019-02-28,2,2,,"Greif (GEF) Earnings Beat, Sales Fall Shy Of Estimates in Q1","Greif (GEF) 실적은 상회, 매출은 1분기 추정치에 미치지 못함"
2016-10-03,2,2,,Oil ETF Continues To Bubble Up But Broad Market Slumps On Weak Data,석유 ETF는 계속해서 상승하지만 약한 데이터로 인해 광범위한 시장이 하락합니다
2018-02-27,2,2,,"Achaogen misses by $0.18, beats on revenue",Achaogen은 0.18달러 차이로 수익을 앞지릅니다.
2016-03-24,2,2,,"50/50 (BDC And MREIT) Q1-2016 Update, Chasing Yield; The Road Less Traveled Accelerates Income Cash Flow","50/50(BDC 및 MREIT) 2016년 1분기 업데이트, 수익률 추격; 사람이 적게 다니는 길은 소득 현금 흐름을 가속화합니다"
2013-10-29,2,2,,"Actavis Soars, Questcor Falls","액타비스 소어스(Actavis Soars), 퀘스트코 폭포(Questcor Falls)"
2016-07-28,2,2,,Oil ETF Drops Into Bear Market; Amazon Rises In After-Hours Trade,"석유 ETF가 약세장으로 하락; 아마존, 시간 외 거래에서 상승"
2015-02-11,2,2,,Apogee Enterprises Buffs Cutting Edge Of Glass Sector,"Apogee Enterprises, 유리 부문의 최첨단을 버프하다"
2018-04-04,2,2,,Gold a rare gainer after China tariff move,금은 중국 관세 조치 이후 드물게 상승세를 보임
