Date,Label,Headline_and_Subtitle,Market_Return
2017-02-21,2,Identifying Business Development Corporations Worth Keeping Vs. Those To Avoid Right Now - Part II: $300M < Market Cap < $1B,0.0046878036819337
2017-07-18,2,A. H. Belo Corporation Announces Schedule for Second Quarter —…–7 Financial Results ...,0.0047319998765846
2019-02-25,2,"New ETFs To Consider, Plus Second Marijuana Play On The Way?",0.0035761911242324
2018-08-07,2,Atlas Financial Holdings 2018 Q2 - Results - Earnings Call Slides,0.003051012246356
2015-05-12,2,"Air T - An Interesting, Uncovered Small-Cap, With A Stable Business That Rewards Patient Investors",-0.0034804525468349
2015-05-08,2,Omnicom's Porter Novelli Launches Cybersecurity Platform - Analyst Blog,0.0117297130680993
2019-10-30,2,Unum Group (UNM) Q3 Earnings and Revenues Miss Estimates,0.0032779210273761
2020-04-24,2,ABIOMED (ABMD) to Report Q4 Earnings: What's in the Cards?,0.0164536368050856
2016-04-12,2,Preferred Equities Delivering Reasonable Yields For The Conservative Investor,0.008004705215368
2012-05-14,2,Stocks Slip In Lower Trade; Groupon Soars Before Q1 Report,-0.0106482297845363
2016-12-14,2,Air T Insider Invests in Company,-0.0049709006066529
2018-10-10,2,AGNC Investment's Q3 2018 Income Statement And Earnings Preview - Part 3 (Notable MBS Price Decreases),-0.040833470842182
2019-11-11,2,Achillion Announces Clearance of Investigational New Drug Application for ACH-5——8,-0.0013013444268317
2019-08-22,2,"American Financial to Share More Profits, Hikes Dividend",-0.0035934002175899
2020-02-05,2,Arbor Realty Trust Schedules Fourth Quarter —…–9 Earnings Conference Call,0.0042997561370825
2018-11-06,2,Verso (VRS) to Report Q3 Earnings: What's in the Offing?,0.0064280020267184
2015-08-27,2,"Premarket Biotech Digest: CLL Treatment, Gilead CEO Sells, Acelity IPO",0.0245170708322444
2016-10-05,2,IShares Cuts ETF Costs As New Rule Tied To Retirement Looms: One Hot Tip,0.0049832810620364
2015-05-13,2,American DG's (ADGE) CEO John Hatsopoulos on Q1 2015 Results - Earnings Call Transcript,0.0011052632766759
2017-07-31,2,What's in the Cards for Humana (HUM) this Earnings Season?,-0.0041664927276912
2013-05-23,2,Synopsys Posts Decent Earnings - Analyst Blog,-0.0011203554120117
2012-08-15,2,"Deere Profit Weak, But Don't Blame U.S. Drought Yet",0.0046238129726361
2012-05-30,2,"Research In Motion, UDR Among Stocks Down on High Volume Wednesday",-0.0117136886324548
2018-02-06,2,AGCO (AGCO) Q4 2017 Results - Earnings Call Transcript,0.0212916345147597
2012-08-30,2,"Arlington Asset Investment Corp. (AI) Chairman and CEO Eric F Billings sells 23,323 Shares",-0.0105413756004688
2018-09-28,2,"Mideast, U.S. Still Lead Regional Equity Markets Returns This Year",0.0005446280818617
2014-07-30,2,"Stock Market News for July 30, 2014 - Market News",0.0045467184692233
2017-09-13,2,Stocks Showing Improved Relative Strength: Timken,0.0009156957006406
2018-10-10,2,"Market Trends Toward New Normal in AllianceBernstein Holding, Five9, Simpson Manufacturing, ...",-0.040833470842182
2019-01-17,2,4 Stocks in Remembrance of Vanguard Founder John Bogle,0.007074941460931
2014-05-05,2,"FBL Financial Misses Earnings Ests, Grows Y/Y - Analyst Blog",0.0034336808810397
2020-02-18,2,What's in Store for Universal Electronics (UEIC) Q4 Earnings?,0.0001603656416913
2015-06-18,2,Ashford Trust (AHT) Closes Acquisition of 9-Hotel Portfolio - Analyst Blog,0.0134396696614651
2019-12-02,2,"Timing the Market, Is it Possible? - December 02, 2019",-0.0112491873220321
2016-11-09,2,Arctic Cat Inc. 2016 Q3 - Results - Earnings Call Slides,0.0110868774649153
2016-02-25,2,Acacia Research's (ACTG) CEO Marvin Key on Q4 2015 Results - Earnings Call Transcript,0.0087153273608782
2016-10-25,2,ACCO Brands Corporation 2016 Q3 - Results - Earnings Call Slides,-0.0049775935185072
2016-04-26,2,AK Steel's (AKS) CEO Roger Newport on Q1 2016 Results - Earnings Call Transcript,-0.0015340228740055
2017-10-18,2,New Strong Sell Stocks for October 18th,8.455424652509258e-05
2015-06-05,2,Should Steel Stocks Be a Part of Your Portfolio? - Industry Outlook,0.0018461399479861
2016-02-02,2,"AGCO beats by $0.01, misses on revenue",-0.0223834712916793
2018-08-03,2,"Ashford Hospitality Trust, Inc. (AHT) CEO Douglas Kessler on Q2 2018 Results - Earnings Call Transcript",0.0011944373400374
2019-04-26,2,Rockwell Skids On A Weaker Auto End-Market,0.0034143143912961
2020-01-09,2,Accenture: Strong Cash Generation And Reasonable Valuation,0.008126574744484
2019-09-06,2,ETF Gold Holdings Approaching All-Time Highs,-0.0016952743588083
2017-03-01,2,"American Eagle Outfitters, Inc. 2016 Q4 - Results - Earnings Call Slides",0.0134907997576967
2012-04-30,2,"5 Agriculture Stocks You Need To Know (MON, CZZ, AGU, DE, TSCO)",-0.0074416278226772
2019-02-08,2,Factors Likely to Influence Diodes' (DIOD) Earnings in Q4,0.0013514852503335
2013-10-02,2,Prosperity Bancshares Stays Neutral - Analyst Blog,-0.0007752688470452
2016-08-15,2,–… Low PE Stock Picks for the Defensive Investor,0.0055666910734659
2016-07-01,2,8 High Dividend Yield Stocks That Can Deliver,0.0041092832393674
2018-02-20,2,FDA OKs Osmotica Pharma's PD med Osmolex; rival Adamas Pharma down 12% premarket,-0.0007127809213746
2011-10-31,2,Earnings Scorecard: Rent-A-Center - Analyst Blog,-0.0192682140606238
2015-07-21,2,Blues for the Yellow Metal: 3 Dull Gold Stocks - Analyst Blog,-0.0020578720975653
2019-12-10,2,American Eagle Outfitters Q3 2019 Earnings Preview,-0.000655358615723
2019-08-01,2,Weekly Review: Municipal Bond CEFs - The Focus Is On The Decision Of Fed,-0.0078650155346091
2019-12-12,2,"The Market Timing Secrets No One Talks About - December 12, 2019",0.0073110866288554
2019-01-28,2,5 High Yields To Keep Your Portfolio Safe With Preferred Shares,-0.0110511146080864
2017-02-03,2,"Grace & White Inc Buys Magal Security Systems, Centene, Tuesday Morning, Sells Roche ...",0.0054238357686751
2015-04-20,2,The Chase For Yield,0.0127316417940888
2018-09-24,2,Annaly Capital's Dividend And Valuation Compared To 19 mREIT Peers (Includes Q4 2018 And 2019 Dividend Projections) - Part 2,0.0007875385745343
2014-01-31,2,Chubb Earnings Gain on Benign Cat Loss - Analyst Blog,-0.0046687833144051
2019-05-15,2,Stocks To Watch: Agilent Technologies Sees Relative Strength Rating Jump To 84,0.0113336063932381
2017-02-16,2,Ameren Corporation 2016 Q4 - Results - Earnings Call Slides,-0.0007801505141752
2016-07-07,2,21 Stocks For July 2016,0.0036322948361864
2018-08-07,2,AECOM (ACM) Q3 2018 Results - Earnings Call Transcript,0.003051012246356
2017-03-09,2,Autobytel's (ABTL) CEO Jeff Coats on Q4 2016 Results - Earnings Call Transcript,0.0002158874782083
2017-03-06,2,"Investing Podcast Highlights: Snapchat, Israeli Tech Companies, Movie Stocks, and More",-0.0036741173135885
2015-08-03,2,Microsoft's Day 1 Success: 14M Windows 10 Downloads - Analyst Blog,-0.0025154443369272
2011-01-05,2,7 Retail Stocks: Which Stockings Were Filled in December?,0.007813501602564
2016-12-16,2,Arlington Asset Investment declares $0.625 dividend,-0.0036082980206304
2020-05-29,2,Global USD –…67.4 Mn United States Electrical Contacts and Contact Materials Market | ...,0.0129021249663585
2012-12-11,2,"Acacia Research Coroporation (ACTG) Executive Chairman Robert L Ii Harris sells 4,167 Shares",0.0118314568500386
2016-01-07,2,Active Power Protects Stratasys Direct Manufacturing 3D Printing Operations From Downtime,-0.0302598964663078
2016-05-02,2,And You Thought A Great Run For Gold And Silver Funds Was Over?,0.00884330849984
2020-05-06,2,A Trio of High-Quality Stocks for the Value Investor,0.0051389390367915
2019-07-23,2,Get The Most Out Of Emerging Markets,0.0057605969928242
2015-04-01,2,iShares Core U.S. Aggregate Bond ETF announces monthly distribution of $0.211,-0.0042135091733567
2019-08-06,2,"Dividend Increases: July 29-August 2, 2019 (Part 1: Industrials, Materials, And Financials Sectors)",0.0138790350459743
2018-03-01,2,Ares Commercial Real Estate's (ACRE) CEO Jamie Henderson on Q4 2017 Results - Earnings Call Transcript,-0.0127113409730593
2019-11-13,2,Acasti Pharma +5% premarket on Q2 results,-0.000470208829799
2019-04-18,2,Nucor (NUE) to Report Q1 Earnings: What's in the Offing?,0.0002476188894313
2016-08-16,2,"Market Doomsdayer Stanley Druckenmiller Into Gold, Agriculture, Defense, Halliburton",-0.0066343640123797
2014-08-20,2,Will Abercrombie and Fitch (ANF) Crush Earnings Estimates? - Stocks in the News,-0.0002274506758811
2016-02-23,2,"AAC Holdings misses by $0.01, beats on revenue",-0.0146653919632793
2018-01-18,2,Is The ADT IPO Secure For Your Portfolio?,-0.0003055487778483
2015-08-05,2,Acxiom (ACXM) Q1 2015 Results - Earnings Call Webcast,0.0067358341480041
2018-04-24,2,Fundamental Overview Of Recent Macroeconomic Trends And Precious Metals Market For Q1 2018,-0.017008949630919
2014-03-03,2,"Stocks Edge Lower, Trade Mixed; Oil, Bonds, Dollar Rising",-0.0071540049166782
2019-12-13,2,Arlington Asset Investment declares $0.225 dividend,0.0020143312030556
2012-07-02,2,"A New Week: Are These Hot Stocks Still Hot? LIVE, AES & KEQU",0.0055126595361074
2017-01-31,2,"AFLAC misses by $0.09, beats on revenue",0.0001924000585202
2019-09-26,2,Aflac Shares —…–8 Corporate Social Responsibility Report,-0.0057840199718615
2018-01-24,2,"Intel Q4 Earnings: IoT, NAND & FPGAs Solutions in Spotlight",-0.0060627643472201
2016-02-03,2,Arlington Asset Investment's (AI) CEO Rock Tonkel on Q4 2015 Results - Earnings Call Transcript,-0.0028138368562685
2016-04-05,2,Goldcorp Is an Enticing Investment Opportunity,-0.0097856884618171
2019-01-30,2,"AK Steel (AKS) Beats Q4 Earnings, Misses Sales Estimates",0.0220238547644153
2012-04-04,2,3 Bank Stocks to Sell From JPMorgan,-0.0146070200670687
2015-10-20,2,KLA-Tencor (KLAC) to Report Q1 Earnings: What's in Store?,-0.0049944243725839
2019-11-25,2,Market Volatility Bulletin: VIX Goes Sub-12,0.0132173637552888
2018-05-31,2,Analysts adjust Analog Devices targets after earnings,-0.0027243167582907
2016-01-04,2,3 Must Own Biotech Stocks In 2016,-0.0208331870657314
2016-02-11,2,Armada Hoffler Properties' (AHH) CEO Lou Haddad on Q4 2015 Results - Earnings Call Transcript,-0.0039102716672183
2012-11-29,2,"American Eagle Delivers Earnings Knockout (AEO, ANF, ARO)",0.0067685457492538
2015-01-26,2,New Ideas For Bond Investors,0.0029172411146065
2018-02-27,2,Popular fixed-income ETF saw massive inflow yesterday,-0.0122765417802969
2014-07-17,2,"Danaher Q2 Earnings, Guidance Disappoint Wall Street",-0.0141257208016383
2018-12-21,2,Brad Thomas Positions For 2019: Intelligent REIT Investing,-0.029933769049102
2019-03-06,2,Private Sector Employment Data in Focus,-0.0092973331094839
2016-12-02,2,Gold Industry Down as Uncertainty Mounts,0.00086458656945
2015-07-17,2,4 Value Stocks Under $20 That Should be Part of Your Portfolio - Analyst Blog,0.0090951621556367
2019-03-04,2,"Astec's (ASTE) Q4 Earnings Miss, Revenues Beat Estimates",-0.0023409419195813
2017-01-11,2,The Corporate Bond Market: Binge-Borrowing,0.0021308469113845
2018-02-28,2,"Ashford Hospitality Prime beats by $0.01, misses on revenue",-0.0078223183432375
2012-01-05,2,"5 Great, No-Nonsense Value Stocks for 2012",0.0081182313310592
2015-04-28,2,Agree Realty's (ADC) CEO Joey Agree on Q1 2015 Results - Earnings Call Transcript,-0.0009545137344992
2012-07-24,2,"Acacia Research Corp. (ACTG) Sr.V.P, CFO Clayton J Haynes sells 4,167 Shares",-0.009397406026362
2020-04-17,2,Discover Financial (DFS) to Post Q1 Earnings: What's in Store?,0.0138038352838005
2019-07-22,2,Biotechs' Second-Half Battle,0.0070765952457958
2016-10-26,2,Stocks Going Ex-Dividend The First Week Of November,-0.0062705612720709
2012-01-26,2,"Acacia Research Corp. (ACTG) President & Chairman Paul R Ryan sells 15,000 Shares",-0.0046233483988544
2018-04-30,2,29 'Safer' Dividend 10%+Yield Stocks Bloom In May,-0.0075184396506495
2016-04-06,2,Magic Formula Portfolio Achieves Alpha In Q1,0.0158528377321447
2015-06-17,2,3 Apparel Stocks in Better Shape than The Gap - Analyst Blog,0.0018455120581244
2019-12-19,2,Robotics Space Holds Promise in 2020: Stocks Under Spotlight,0.0067377936604759
2013-02-15,2,How to Remain Solvent Longer Than the Market Is Irrational,-0.0020727063816321
2015-05-19,2,What's in Store for Aeropostale (ARO) This Earnings Season? - Analyst Blog,-0.001656051139136
2018-10-24,2,"AGNC Investment beats by $0.07, misses on net interest income",-0.0442538977928296
2019-04-08,2,Insurance Investment Strategies: The DGI Approach,0.0019134065593144
2015-04-29,2,"ACCO Brands beats by $0.02, misses on revenue",-0.0062862800019317
2018-03-01,2,"Amazing But True: 'Risk On' Indicator Turning Bullish, Good For Stocks",-0.0127113409730593
2016-08-23,2,"Advance Auto Parts Inc (AAP) CEO Thomas Greco Bought $997,—5… of Stocks",0.0029516035885497
2020-05-12,2,"Markets Tread Water, Looking for New Focus",-0.0206465429138307
2019-02-12,2,Follow Loeb's 13-F Disclosure With ETF & Stock Strategies,0.0146034040243931
2011-09-28,2,Best-Performing Stocks Under $5 in 2011,-0.0216936341668603
2018-04-30,2,AK Steel Holding Corp 2018 Q1 - Results - Earnings Call Slides,-0.0075184396506495
2019-10-23,2,"Don't Gamble This Halloween, Go With AGNC Investment Corp.'s Preferred Shares",0.0019113599876994
2018-12-26,2,New Strong Sell Stocks for December 26th,0.058363412730326
2019-10-18,2,Acme United Corporation's (ACU) CEO Walter Johnsen on Q3 2019 Results - Earnings Call Transcript,-0.0082519670936567
2016-06-06,2,Monday Market Myopia - Yellen Speaks At Noon!,0.0052989044662956
2015-04-28,2,AGCO (AGCO) Q1 2015 Results - Earnings Call Webcast,-0.0009545137344992
2020-02-20,2,"How to Time the Markets Like an Investing Pro - February 20, 2020",-0.0067442955151165
2018-01-04,2,Are Stocks Really That Expensive?,0.0017522212021183
2019-05-08,2,"Axcelis Technologies, Inc. 2019 Q1 - Results - Earnings Call Slides",-0.0025666195374799
2015-01-12,2,"Terreno Unveils Q4 Investments, Capital Market Activities - Analyst Blog",-0.0083671936752739
2016-03-31,2,"Markets In Russia, Brazil Rocket In March On Oil Prices, Currencies",0.0001150185323233
2019-07-09,2,My Road To Financial Independence: 103-Stocks Portfolio June Review,0.0053529345725376
2020-02-24,2,"Web Conferencing Market —…—… to —…—8|Scope, Future Scope, Demands and Projected ...",-0.0371018886795477
2017-01-17,2,AGNC Investment's Q4 2016 Income Statement And EPS Projection - Part 3,-0.0063490086282185
2015-12-01,2,FfD3 Hopes Meet EM Slowdown In Africa,0.0093253503254844
2018-10-30,2,Armada Hoffler Properties reports FFO of $0.24,0.0157950754740947
2019-01-11,2,"What's Next For The Dollar, Gold, Stocks And Bonds?",-0.0020884193999065
2015-08-11,2,Is The Chubb Corp (CB) Worth Adding to Your Portfolio?,-0.0127425159970544
2013-02-11,2,"Aflac Inc (AFL) Chairman Aflac Japan Charles D Ii Lake sells 2,019 Shares",-0.0005855332618055
2015-08-05,2,Albany's (AIN) CEO Joe Morone on Q2 2015 Results - Earnings Call Transcript,0.0067358341480041
2016-02-09,2,Coca-Cola earnings lift soft drinks sector,-0.0034993252115552
2015-05-22,2,"Skyworks, Avago Among IBD 50 Stocks You Need To Know",-0.0002809339552949
2020-03-18,2,"Global Packaging Automation Market Projected to Touch USD 6–.— Billion,at a CAGR of 9. ...",-0.0470279887753851
2020-02-19,2,"Conformal Coating Market by Market Status, Size, Trends, CAGR Status, Downstream Industry and ...",0.0086758149392263
2019-11-06,2,Apollo Investment 2020 Q2 - Results - Earnings Call Presentation,-0.0028513002957469
2015-05-26,2,Agilysys Shares Could Be On The Cusp Of Breaking Out,-0.011123179496439
2016-02-26,2,Acme United Corporation's (ACU) CEO Walter Johnsen on Q4 2015 Results - Earnings Call Transcript,0.0018048141021227
2018-06-21,2,Canada Legalizes Marijuana: Two ETFs to Tap the Boom,-0.0088105743457861
2015-07-01,2,Why Dillard's (DDS) isn't an Ideal Pick for Investors? - Analyst Blog,0.0052638226749737
2019-09-24,2,Argan Shouldn't Have Much More Downside,-0.0146478477178539
2012-11-28,2,"Stocks Turn Positive; Fresh Market Down Hard, Off Low",0.008083452642746
2016-03-11,2,Gold Is Still King Of Financial Assets In 2016; Mining Stocks Prove It,0.0185128900983901
2018-07-31,2,"ACCO Brands misses by $0.02, beats on revenue",0.0054770693397772
2019-11-12,2,Dow Flat on Tuesday,0.00257665975227
2018-10-11,2,Duke Energy to Invest $500M in Battery Storage in Carolinas,-0.0125288496494622
2015-04-27,2,Gross: Everyone hated bonds at double-digit yields 35 years ago,-0.0062508989718638
2016-02-16,2,Agilent Technologies (A) Michael R. McMullen on Q1 2016 Results - Earnings Call Transcript,0.0226974002670203
2020-02-11,2,Enterprise Governance Risk and Compliance Market Overview And Geographical Forecast Till ...,0.0010957991559588
2015-05-05,2,Today's Market: SOHN Conference Leads To Interesting Stock Moves,-0.0154676455396682
2014-10-14,2,The Stocks Warren Buffett May Have Bought During the Oct. 1 Sell-off,0.0032061830152489
2010-06-22,2,Steel Stocks: Long/Short Strategy,-0.0119217846457269
2015-07-28,2,"Gilead Q2 Earnings Soar As HCV Shines, HIV Rebounds",0.0098080031049843
2016-11-16,2,Adecoagro's (AGRO) CEO Mariano Bosch on Q3 2016 Results - Earnings Call Transcript,0.0035938829021691
2014-04-14,2,Can RLI Corp. (RLI) Keep the Earnings Streak Alive? - Analyst Blog,0.0057403777379014
2013-02-25,2,Two Better Investment Ideas Than WebMD Health (WBMD)? HSTM & ABCO,-0.0144126064653073
2019-04-22,2,Market Volatility Bulletin: Intraday Vol. Is Giving Stocks The Green Light,0.0021517669049018
2012-12-27,2,"Self-Storage, Other Niches Draw Real Estate Investors",-0.0014213286663327
2011-09-15,2,5 Loser Stocks Poised for Rebounds,0.0134185997846669
