date,Headline_and_Subtitle,Label,Reviewed_Label
2019-09-11,"Agco and Oshkosh upgraded, Actuant downgraded at J.P. Morgan",2,2
2018-05-01,"Aetna (AET) Q1 Earnings Beat Estimates, Enrollment Declines",2,2
2019-09-13,"100 Over 10% Yield, Under $10 Priced Dividend Dogs For Fall",2,2
2019-02-20,"Verisk Analytics (VRSK) Misses on Q4 Earnings, Beats Revenues",2,2
2018-04-12,AK Steel Chief Executive Officer Roger Newport Testifies in Support of the Administration's ...,2,2
2015-06-15,Follow up on Micron MU and Avalanch AAVL,2,2
2015-10-07,"Premarket Biotech Digest: Anavex Uplisting, Discount On PCSK9 Inhibitors, Exact Sciences Plunges",2,2
2012-11-19,"Stocks to Watch: Lowe's, Cisco (Update 1)",2,2
2019-08-09,"Artal Group S.A. Buys Zillow Group Inc, Gossamer Bio Inc, Cyclerion Therapeutics Inc, Sells ...",2,2
2016-12-21,"Goldcorp upgraded, Barrick Gold downgraded at TD Securities",2,2
2017-05-30,"3 Top Chip Stocks Defy Market Weakness, Boost These Funds",2,2
2019-02-28,ABB -3% after Q4 net profit drops 19%,2,2
2018-10-26,"Fortune (FBHS) Q3 Earnings & Revenues Miss Estimates, Up Y/Y",2,2
2015-06-15,Avalanche Bio plummets 40% after hours on less-than-expected AVA-101 data; chances dim for pick up by Regeneron,2,2
2018-12-06,"H&R Block (HRB) Q2 Loss Widens Y/Y, Revenues Beat Estimates",2,2
2018-07-17,Gold slumps to lowest in a year after upbeat Powell testimony,2,2
2013-01-29,Lower prices steal Q4 profits,2,2
2012-11-08,AES Is Dipping Below Support,2,2
2015-01-07,Advaxis up as money continues to flow into cancer immunotherapy firms,2,2
2018-08-01,"AAC Holdings misses by $0.09, beats on revenue",2,2
2016-02-29,Abengoa reports €1.2B 2015 loss as bankruptcy deadline nears,2,2
2019-06-15,The Rise Of Silver And Major Economic Decline,2,2
2019-03-04,5%+ Dividend Yield Portfolio: Avoiding The Dividend Cuts (Feb 2019 Review),2,2
2018-11-15,"Advanced Emissions to buy ADA Carbon Solutions, provides coal update",2,2
2018-03-22,Steel stocks slide as U.S. tariff waivers pile up,2,2
2016-05-04,Oregon Insurers Want 27% ObamaCare Rate Hike As Bad News Piles Up,2,2
2018-04-25,"AGNC Investment EPS in-line, misses on net interest income",2,2
2019-07-10,"Jacobs Wins Commissioning Services Deal, Boosts Backlog",2,2
2015-08-11,U.S. steelmakers again demand tariffs on imports,2,2
2016-03-01,Dividend Raises And Cuts For February 2016,2,2
2017-10-27,"Alkermes (ALKS) Beats Q3 Earnings Estimates, Cuts Sales View",2,2
2016-07-07,Record inflows at Vanguard in H1,2,2
2019-02-22,The Chemist's 'High-High-Low' Closed-End Fund Report: January 2019,2,2
2017-07-25,5 Retail Stocks with Lower Earnings Beat Predictability,2,2
2015-02-25,"Assured Guaranty misses by $0.12, beats on revenue",2,2
2016-06-09,"Agrium cut to Sell at CLSA, which says retail needs dramatic upturn",2,2
2016-12-17,"Bond Market Fears Are Overblown, Particularly Concerns About High Yield Credits",2,2
2020-05-01,"Altra Industrial (AIMC) Beats on Q1 Earnings, Lowers View",2,2
2018-04-12,"Auto Stock Roundup: Xi Jinping to Slash Auto Tariffs, VLKAY to Replace CEO",2,2
2017-02-28,"Air Methods misses by $0.04, beats on revenue",2,2
2015-09-09,AlarmForce Releases Updated AlarmForce Connect and Partners With Emerson to Launch Cutting-Edge ...,2,2
2019-11-25,"Dow Jones Futures: Stock Market Fear Gauge Hits New Low; Palo Alto Networks, Nutanix, Ambarella, Hewlett Packard Enterprise, ChemoCentryx Are Big Movers Late",2,2
2018-06-12,"Newmont Mining upgraded, Barrick Gold downgraded at Morgan Stanley",2,2
2020-04-22,"Carlisle (CSL) Q1 Earnings Beat Estimates, Revenues Miss",2,2
2019-04-09,Advanced Emissions Solutions (ADES) Gains As Market Dips: What You Should Know,2,2
2015-04-06,"Notable tech gainers/decliners: VJET, SFUN, SIGM, QUNR, ALTR, NPTN",2,2
2018-03-21,Ad Com May 2 for Achaogen's plazomicin for certain cUTI; shares up 6% premarket,2,2
2016-08-29,What Is Behind The Surge In The Corporate Debt,2,2
2015-12-11,How Robo Advisors And Low Expected Returns Forced Me To Reboot My Investment Process,2,2
2018-01-02,Gold hits three-month high as dollar drop continues,2,2
2017-06-30,"American Outdoor Brands (AOBC) Q4 Earnings Beat, Decline Y/Y",2,2
2013-03-04,"Weekly Three-Year Low Highlights: ABX, ECA, TI, NFX",2,2
2018-11-19,Slowing Growth And Interest Rate Fears Weigh On Fund And ETF Investors In October,2,2
2018-03-26,7 Low Price-to-Sales Stocks That Can Be Profitable Bets,2,2
2016-02-23,"AAC Holdings misses by $0.01, beats on revenue",2,2
2017-11-07,"Atlas Financial (AFH) Earnings Beat, Revenues Miss in Q3",2,2
2019-08-08,Ambev lower amid corruption scandal developments,2,2
2019-08-29,"U.S. Steel Imports Shoot Up in July, Down YTD on Tariffs",2,2
2016-10-25,Arlington Asset Investment misses by $0.02,2,2
2019-02-20,"Entergy Corp (ETR) Q4 Earnings Beat, Revenues Decline Y/Y",2,2
2015-01-13,"9 High Rated, Lower Debt Dividend Stocks With A Reasonable Payout",2,2
2015-05-06,"Notable tech gainers/decliners: CREE, XONE, AIXG, ZEN, WILN, TSRA",2,2
2014-10-07,Stocks Hold Near Session Lows; GoPro Fades From High,2,2
2018-05-24,TELUS to Boost Network Services in Quebec's Lower North Shore,2,2
2010-12-14,"BP: Analysts' Upgrades, Downgrades",2,2
2018-08-02,"Aetna (AET) Q2 Earnings Beat Estimates, Membership Declines",2,2
2020-03-06,"Pharma Stock Roundup: Trump, Pharma Executives Meeting on Coronavirus, FDA Updates",2,2
2016-07-12,"AAR misses by $0.15, beats on revenue",2,2
2016-11-02,"Ashford Hospitality Prime misses by $0.03, beats on revenue",2,2
2018-05-11,"Flowserve (FLS) Q1 Earnings In Line, Sales Beat Estimates",2,2
2015-08-20,American Eagle Falls Despite Q2 Earnings and Sales Beat,2,2
2016-11-30,"Goldcorp outshines Barrick and Newmont amid lower gold prices, analyst says",2,2
2013-12-06,"A Modest Blow Against Patent Trolls (ACTG, VRNG, IDCC)",2,2
2019-05-17,Has Advanced Emissions Solutions (ADES) Outpaced Other Industrial Products Stocks This Year?,2,2
2019-12-30,Applied Industrial Prospects Bright Despite High Debt Level,2,2
2015-08-14,DSW to Expand Further with Launch of 22 Stores in Fall 2015,2,2
2016-07-12,High Yield Bonds - About To Plunge Or Relax?,2,2
2019-03-08,"Yield Hunter CEF Report March 2019: Distribution Cuts Pick Up, But So Do Increases",2,2
2019-03-05,Stericycle (SRCL) Rides on Acquisitions as Debt Woes Linger,2,2
2019-02-20,"Agilent FQ1 non-GAAP earnings up 13%; soft guidance pressures shares, down 4% after hours",2,2
2015-03-25,U.S. Steel plant closure seen boosting case for tariffs,2,2
2015-09-22,Abengoa extends loss after HSBC reportedly withdraws support,2,2
2018-08-03,"Aimco's (AIV) Q2 FFO Misses by a Whisker, Revenues Beat",2,2
2020-03-11,Pressure Infusion Cuffs Market to Witness an Outstanding Growth During —…–8-—…—8 | ...,2,2
2019-09-10,Record-High Debt And Record-Low Yields Are A Boon For Gold,2,2
2014-11-17,"Weekly 3-Year Low Highlights: RYN, ATW, PGH, AIXG",2,2
2016-10-26,"Atlantic Coast Federal misses by $0.01, beats on revenue",2,2
2015-02-06,Wall Street Breakfast: RadioShack Declares Bankruptcy After Years Of Losses,2,2
2018-12-28,"Paychex Rides on Tax Cut, Acquisitions, Strong Cash Position",2,2
2016-06-03,"Stock Indexes Head Lower, But AT&T Now Up 14% Year To Date",2,2
2017-11-30,"Your Daily Pharma Scoop: Valeant's B+L In India, TXMD's NDA Resubmission, Melinta Makes An Acquisition",2,2
2013-07-01,"Weekly 3-Year Low Highlight: HBM, BCC, AGRO, CENTA",2,2
2019-01-30,AGNC Investment misses by $0.01,2,2
2012-11-13,Below Support: AES,2,2
2014-07-09,"Stocks Rise In Lower Volume; Goldcorp, Miners Rise",2,2
2015-02-19,Wall Street Breakfast: Crude Drops As Inventories Rise,2,2
2016-11-25,Stocks End Thanksgiving Week With Modest Gains; Oil Slumps 3%,2,2
2019-05-02,"Ashford misses by $0.10, beats on revenue",2,2
2019-09-03,"Fang Holdings (SFUN) Reports Q2 Loss, Marketing Services Growth",2,2
2019-05-24,Cumulative Dividend Cuts At The Midpoint Of Q2 2019,2,2
2017-10-26,"Aflac (AFL) Earnings Beat Estimates in Q3, Revenues Miss",2,2
2019-01-14,Dow Stocks Keep Losses Small; Citigroup Stages Bullish Reversal,2,2
2011-05-06,Dish Network - Upgrades & Downgrades,2,2
2019-02-20,Stock Futures Slump As Dow Jones Eyes This 24-Year Record,2,2
2015-03-11,"Noranda, consumer groups reach deal on Missouri electricity rates",2,2
2019-04-19,"New Research: Key Drivers of Growth for Gulfport Energy, Frontdoor, Advanced Emissions ...",2,2
2015-09-30,"Stocks Surge, But End September With Big Losses",2,2
2015-02-25,"Ameren (AEE) Beats on Earnings, Misses Revenues Estimate - Tale of the Tape",2,2
2018-08-10,Weight Of Debt Supports Wait On Gold,2,2
2019-09-17,Advanced Emissions Solutions: A Growth Stock In A Dying Industry,2,2
2015-02-14,"Barrick Gold - Buy High, Sell Low?",2,2
2018-03-15,"ADT misses by $0.16, beats on revenue",2,2
2015-09-08,Anthem Sees Synergies from Cigna Buyout; Debt Still High,2,2
2016-06-10,SPY ETF Suffers Mild Weekly Loss As Stocks Retreat From 2016 Highs,2,2
2019-03-12,Source: UnitedHealth Group Ruling And New Documents Establish Acadia Healthcare's Liability In The Case Of Missing Mom/Teacher,2,2
2018-06-15,"Gold futures tumble to 2018 low on trade worries, higher dollar",2,2
2010-11-09,"RIM: Analysts' Upgrades, Downgrades",2,2
2016-04-28,"Agenus misses by $0.14, beats on revenue",2,2
2019-11-10,Dispelling Myths About Emerging Market Debt Growth,2,2
2015-09-01,Goldman (GS) Lowers China Economic Growth Forecast,2,2
2015-05-26,Healthcare ratings roundup - Upgrades/Downgrades,2,2
2016-02-04,"UPDATE: African Gold Group, Inc. Feasibility Study for Kobada Gold Project Generates a Robust ...",2,2
2018-05-11,Leveraged loans' popularity may lead to increased risks for money managers,2,2
2016-04-01,Cumulative Preferred Investing Combines High Yields With Relatively Low Risk,2,2
2018-11-06,"Agenus misses by $0.04, beats on revenue",2,2
2015-04-24,Canada's CPPIB to vote against Barrick Gold executive pay,2,2
2016-12-16,Agios Pharmaceuticals (AGIO) Slumps on PKR Update,2,2
2018-07-24,Soybeans surge as U.S. readies aid for farmers hurt in trade disputes,2,2
2015-10-12,"REITs Poised for Growth on Low Yields, Rates",2,2
2016-05-09,The Good (And Bad) News For High Yield Bonds,2,2
2015-07-16,Fastenal Caught Up In The Distributor Slowdown,2,2
2017-12-06,Steel Stocks Rise As U.S. Foils China's Tariff Dodge,2,2
2013-02-11,American Capital profits fall,2,2
2016-09-27,The Mosaic Company: Waiting For The Dividend Cut,2,2
2015-03-11,"I've Fallen In Love, With Dividends",2,2
2017-02-23,"Agree Realty misses by $0.01, beats on revenue",2,2
2017-02-03,A Mid-Cap Growth Stock With No Debt,2,2
2017-01-19,Danger Zone: Highlights & Lowlights Of 2016,2,2
2016-02-17,"Affymetrix misses by $0.02, beats on revenue",2,2
2011-07-01,LED Revenue Growth Slowing: IMS Research,2,2
2016-07-12,Bargain Stocks With Low P/E,2,2
2015-07-23,"Agenus misses by $0.38, beats on revenue",2,2
2019-08-06,"AES EPS misses by $0.02, beats on revenue",2,2
2018-03-12,"Barrick Gold upgraded, Newmont Mining downgraded at RBC",2,2
2019-06-02,"Apple's WWDC, DuPont's Return And Tariff Anxiety (Stocks To Watch Podcast)",2,2
2017-02-21,"Advance Auto Parts misses by $0.09, beats on revenue",2,2
2018-11-06,The Chemist's CEF Report - October 2018: Fixed Income CEFs Under Renewed Pressure As LIBOR Rises,2,2
2019-12-10,"Palladium roars to record $1,900/oz. on South Africa power cuts",2,2
2016-08-04,Why This Europe ETF Is Beating Rivals By A Mile As U.K. Cuts Rates,2,2
2018-11-09,"Magna (MGA) Beats Q3 Earnings Estimates, Lowers Guidance",2,2
2018-04-12,"ADP Pleases Investors With 10% Dividend Hike, Tax Cut A Boon",2,2
2012-11-07,"AT&T Sets U-verse, 4G LTE Upgrades; Stock Falls",2,2
2016-10-26,Advanced Emissions Solutions Thesis Update: Uncertainty About Potential Upside,2,2
2016-08-09,RiverNorth Opportunities CEF: A Follow-Up On This Fund Of Funds,2,2
2012-11-28,"Stocks Turn Mixed As Volume Rises, But DaVita Drops",2,2
2015-12-14,"Premarket Biotech Digest: Gilead's Upside, Shire-Baxalta Deal, ARIAD Lowers Guidance",2,2
2012-03-21,"Up/Downgrades ( STI, RF, COF, SAI, ACN, BLK, NI, AGU, AIZ, MDRX )",2,2
2018-01-24,Winds Of Change Are Blowing In The Resource Investment Space,2,2
2018-08-01,"American Financial beats by $0.08, misses on P&C insurance net earned premiums",2,2
2019-11-28,Real Corporate Profits Are Now The Lowest Since The Financial Crisis,2,2
2020-05-18,"Pin Oak Investment Advisors Inc Buys The Walt Disney Co, Magellan Midstream Partners LP, Lowe's ...",2,2
2018-06-17,"Garbage Dividend Spotted, Warnings From Colorado",2,2
2020-05-13,"Maryland Capital Management Buys Verisk Analytics Inc, The Trade Desk Inc, Adobe Inc, Sells VF ...",2,2
2019-05-22,The Chemist's 'High-High-Low' Closed-End Fund Report: April 2019,2,2
2016-11-01,"AcelRx Pharmaceuticals misses by $0.02, beats on revenue",2,2
2018-12-12,Weekly Review: High-Yield CEFs - 9% Yield Accompanied By One Of The Lowest Z-Scores,2,2
2019-01-25,"Colgate (CL) Q4 Earnings Beat, Soft 2019 View Hurts Stock",2,2
2019-08-15,Agios Rides High on Tibsovo Sales Amid Acute Competition,2,2
2018-07-23,"American Campus Communities misses by $0.06, beats on revenue",2,2
2016-01-11,Apple Upgraded To Buy; Under Armour Downgraded,2,2
2018-08-13,"Cambium Learning misses by $0.01, beats on revenue",2,2
2010-11-08,"Avon: Analysts' Upgrades, Downgrades",2,2
2018-07-31,"Armada Hoffler Properties beats by $0.02, misses on rental revenue",2,2
2018-02-11,Weekly CEF Roundup: CEFs Rebound While Distribution Cuts Opening Opportunities,2,2
2016-08-03,"Agilysys misses by $0.02, beats on revenue",2,2
2018-06-05,"American Financial's Premium Growth Solid, Cat Loss a Woe",2,2
2015-12-10,U.S. Steel surges 30% in three days as metal rout cuts imports,2,2
2015-05-19,"Stocks End Mostly Unchanged; Red Robin Soars, Oil Plunges",2,2
2017-02-15,"Amazon, P&G, Humana Get Price-Target Hikes; Under Armour Cut Again",2,2
2016-10-17,Rethinking Agrium Investment Following Announcement Of Mega-Merger With Potash Corp.,2,2
2018-08-10,"Kaman's (KAMN) Q2 Earnings & Revenues Miss Estimates, Up Y/Y",2,2
2019-04-25,"AllianceBernstein misses by $0.05, beats on revenue",2,2
2019-06-10,"Advaxis EPS misses by $0.02, beats on revenue",2,2
2018-06-28,Achaogen: Falling Knife Or Major Bargain?,2,2
2018-08-06,"Achaogen misses by $0.28, beats on revenue",2,2
2019-01-30,"AK Steel (AKS) Beats Q4 Earnings, Misses Sales Estimates",2,0
2016-02-19,"IAMGOLD, Barrick Gold downgraded at Mackie Research after run-up",2,2
2018-05-09,"Advanced Emissions Solutions misses by $0.05, beats on revenue",2,2
2020-01-03,"Waste Management (WM) Solid Waste Business Strong, Debt High",2,2
2015-06-30,MBIA plunges further as Puerto Rico mulls bankruptcy,2,2
2015-03-02,"The Dividend House DGI Portfolio: The Good, The Bad, And The Ugly",2,2
2019-03-11,"AllianceBernstein February AUM gains 1.7% on inflows, market appreciation",2,2
2017-06-20,Argan and Sturm Ruger Show High Profit and Low Debt,2,2
2017-06-02,SHAREHOLDER ALERT:Â Pomerantz Law Firm Reminds Shareholders with Losses on their Investment ...,2,2
2017-08-02,"Aegion (AEGN) Misses on Q2 Earnings, Beats Revenue Estimates",2,2
2015-04-16,"Notable tech gainers/decliners: YY, SOHU, ANGI, ACTG, IGT, VSLR, CSLT",2,2
2013-09-19,Report: Roche Lines up $15B in Debt to Buy BioMarin,2,2
2018-12-29,"Axcelis Technologies: High Performance, Low Power And Outsized Returns On The Horizon",2,2
2016-08-01,QQQ ETF Posts 52-Week High; Energy Stocks Sag As Oil Drops To $40,2,2
2013-04-02,"Weekly 3-Year Low Highlights: EXPD, ACH, SLT, JCP, MTL",2,2
2018-07-13,"Gold continues to drift lower, failing to find safe-haven support",2,2
2017-11-10,Nordstrom (JWN) Stock Falls Despite Q3 Earnings & Sales Beat,2,2
2018-10-30,"GE Misses on Q3 Earnings, Announces Growth Initiatives",2,2
2019-08-01,Apartment Investment Management (AIV) Misses Q2 FFO and Revenue Estimates,2,2
2016-03-01,Sampling Dividend Cuts In February 2016,2,2
2018-11-12,Middbely (MIDD) Grows on Acquisitions Amid Margin Pressure,2,2
2014-10-28,Video: Aetna Falls On Costs; Centene Up On Medicaid,2,2
2020-05-01,"Honeywell (HON) Q1 Earnings Beat Estimates, Revenues Miss",2,2
2010-04-09,"Retail Upgrades & Downgrades: TJX, BJ's",2,2
2015-10-07,"American Financial's Acquisitions Impress, Low Yield a Drag",2,2
2019-03-28,CorePoint Lodging: Pack Your Bags For 50% Upside As Low Expectations Are Trounced,2,2
2019-01-18,The Architecture Of Modern Risk Management,2,2
2010-06-15,"Tenet: Analysts' Upgrades, Downgrades",2,2
2018-07-24,Commodities Weekly: Copper Hovers Near One-Year Low On Global Growth Uncertainty,2,2
2019-10-29,"U.S. junk bond yields hit new lows, returns soar",2,2
2016-01-08,"Adtran, Calix jump following Stifel upgrades",2,2
2019-02-08,Cocoa Moves From The High To The Low End Of Its Trading Range,2,2
2017-12-22,Actuant Braves Margin Loss Risks With Robust Growth Drivers,2,2
2019-02-13,"Acadia Realty Trust misses by $0.02, beats on revenue",2,2
2020-05-06,"Airline Stock Roundup: AAL, UAL & Others Post Q1 Loss Under Coronavirus Curse",2,2
2019-04-28,"Knight-Swift (KNX) Q1 Earnings Beat, Revenues Miss Mark",2,2
2016-12-20,"Hawaiian Electric to Gain on Base Rate Hike, Regulations Hurt",2,2
2020-05-30,"A Confused Goldman No Longer Expects S&P To Drop To 2,400 But Sees No Market Upside Either",2,2
2015-02-18,Advantage Oil cuts 2015 capex to $160M as production rises,2,2
2017-02-08,"Albany misses by $0.08, beats on revenue",2,2
2015-05-05,"Which Rx Drug Plans Show Enrollment Growth, Losses?",2,2
2019-11-07,Arlington Asset Investment EPS misses by $0.02,2,2
2015-02-24,"American Capital misses by $0.05, beats on revenue",2,2
2015-12-10,2 Screens To Avoid Bad Investments,2,2
2010-11-29,"AEO: Analysts' Upgrades, Downgrades",2,2
2017-02-14,"Acorda Therapeutics misses by $0.06, beats on revenue",2,2
2015-02-17,"Acadia Realty Trust misses by $0.03, beats on rental income",2,2
2019-07-30,"AK Steel's (AKS) Q2 Earnings Beat, Sales Miss Estimates",2,2
2019-05-06,"Advanced Emissions Solutions beats by $0.14, beats on revenue",2,0
2018-12-20,"AAR Corp (AIR) Earnings Beat, Sales Miss Estimates in Q2",2,2
2016-04-22,"Acme United misses by $0.07, beats on revenue",2,2
2019-01-25,"Syndicated bank loan risk declines, leveraged loan risk rises",2,2
2016-11-21,U.S. dividend growth slumps to post-crisis low,2,2
2015-05-12,Stocks Move Off Session Lows; GoDaddy Up Ahead Of Earnings,2,2
2014-10-15,Stocks Slump Again Heading Into Close,2,2
2018-03-01,"Ares Commercial Real Estate beats by $0.02, misses on net interest income",2,2
2018-03-19,U.S. retailers urge Trump against tariffs,2,2
2015-08-31,Active Power up 11.9% following bullish coverage,2,2
2018-10-18,Nucor leads steel names lower amid market oversupply worries,2,2
2019-08-01,9.4% Yield Driven By 14 Consecutive Dividend Hikes And Still Growing: Capital Southwest,2,2
2019-09-11,"Cohen & Steers August AUM Up on Market Appreciation, Inflows",2,2
2019-10-21,"American Campus Communities FFO misses by $0.01, beats on revenue",2,2
2015-08-14,"Ameren: Growth Projects Impress, Emission Standards Worry",2,2
2015-03-16,"6.94% Merit For 5 Highest Yield, Lowest Price, Russell Combo Index March Dogs",2,2
2019-05-19,Don't Miss Out On This 6.85% Dividend Yield From AGNC Preferred Share,2,2
